,Date,AAPL,BAC,DJI,NFLX,NIO,V
28,2020-02-12,81.29209899902344,34.00794982910156,29551.400390625,380.010009765625,4.070000171661377,206.1709442138672
29,2020-02-13,80.71321868896484,33.998207092285156,29423.30078125,381.3999938964844,4.03000020980835,206.42971801757812
30,2020-02-14,80.73308563232422,33.93977355957031,29398.099609375,380.3999938964844,3.7699999809265137,209.3061981201172
31,2020-02-18,79.25482177734375,33.37492752075195,29232.19921875,387.7799987792969,3.799999952316284,210.21194458007812
32,2020-02-19,80.40264892578125,33.81317138671875,29348.0,386.19000244140625,4.079999923706055,212.31207275390625
33,2020-02-20,79.57780456542969,33.93977355957031,29220.0,386.0,4.260000228881836,210.46078491210938
34,2020-02-21,77.77655792236328,33.46257781982422,28992.400390625,380.07000732421875,4.079999923706055,207.8331298828125
35,2020-02-24,74.08214569091797,31.87514305114746,27960.80078125,368.70001220703125,3.880000114440918,197.86000061035156
36,2020-02-25,71.57282257080078,30.26824378967285,27081.400390625,360.0899963378906,4.400000095367432,187.51861572265625
37,2020-02-26,72.70822143554688,29.82999610900879,26957.599609375,379.239990234375,4.340000152587891,186.33419799804688
38,2020-02-27,67.9554214477539,28.369173049926758,25766.599609375,371.7099914550781,4.139999866485596,179.1678466796875
39,2020-02-28,67.91566467285156,27.755630493164062,25409.400390625,369.0299987792969,4.130000114440918,180.90966796875
40,2020-03-02,74.23866271972656,28.602907180786133,26703.30078125,381.04998779296875,4.110000133514404,191.43023681640625
41,2020-03-03,71.88089752197266,27.02521514892578,25917.400390625,368.7699890136719,4.059999942779541,184.86109924316406
42,2020-03-04,75.2150650024414,27.648502349853516,27090.900390625,383.7900085449219,3.869999885559082,193.38104248046875
43,2020-03-05,72.77530670166016,26.246965408325195,26121.30078125,372.7799987792969,3.7200000286102295,186.08535766601562
44,2020-03-06,71.80884552001953,25.198261260986328,25864.80078125,368.9700012207031,3.549999952316284,183.49752807617188
45,2020-03-09,66.12933349609375,21.493499755859375,23851.0,346.489990234375,3.2899999618530273,170.3294219970703
46,2020-03-10,70.89207458496094,23.14006233215332,25018.19921875,364.1300048828125,3.5,181.74574279785156
47,2020-03-11,68.4299545288086,22.21877098083496,23553.19921875,349.9200134277344,3.319999933242798,172.14089965820312
48,2020-03-12,61.672176361083984,20.101762771606445,21200.599609375,315.25,3.130000114440918,159.33108520507812
49,2020-03-13,69.0610122680664,23.679115295410156,23185.599609375,336.29998779296875,3.109999895095825,175.00743103027344
50,2020-03-16,60.1765251159668,20.03315544128418,20188.5,298.8399963378906,2.940000057220459,151.29884338378906
51,2020-03-17,62.82249069213867,21.542505264282227,21237.400390625,319.75,2.9000000953674316,157.15133666992188
52,2020-03-18,61.28459930419922,20.37619400024414,19898.900390625,315.4700012207031,2.430000066757202,147.7853546142578
53,2020-03-19,60.815032958984375,20.778030395507812,20087.19921875,332.0299987792969,2.380000114440918,151.53773498535156
54,2020-03-20,56.95415496826172,19.278484344482422,19174.0,332.8299865722656,2.4000000953674316,146.14309692382812
55,2020-03-23,55.74421691894531,17.72013282775879,18591.900390625,360.2699890136719,2.369999885559082,135.10496520996094
56,2020-03-24,61.33677291870117,20.611413955688477,20704.900390625,357.32000732421875,2.5999999046325684,153.8070831298828
57,2020-03-25,60.99888610839844,20.680021286010742,21200.599609375,342.3900146484375,2.759999990463257,161.02316284179688
58,2020-03-26,64.20883178710938,22.26777458190918,22552.19921875,362.989990234375,2.930000066757202,168.08993530273438
59,2020-03-27,61.550437927246094,21.170066833496094,21636.80078125,357.1199951171875,2.8399999141693115,160.80418395996094
60,2020-03-30,63.30696105957031,21.6013126373291,22327.5,370.9599914550781,2.7100000381469727,164.79542541503906
61,2020-03-31,63.17776870727539,20.807432174682617,21917.19921875,375.5,2.7799999713897705,160.36624145507812
62,2020-04-01,59.853538513183594,19.376493453979492,20943.5,364.0799865722656,2.6500000953674316,152.3937225341797
63,2020-04-02,60.852294921875,20.160568237304688,21413.400390625,370.0799865722656,2.390000104904175,156.6536865234375
64,2020-04-03,59.97776794433594,19.631319046020508,21052.5,361.760009765625,2.4000000953674316,151.13961791992188
65,2020-04-06,65.21006774902344,20.964248657226562,22680.0,379.9599914550781,2.4700000286102295,168.64732360839844
66,2020-04-07,64.45479583740234,21.69931983947754,22653.900390625,372.2799987792969,2.700000047683716,167.80128479003906
67,2020-04-08,66.10448455810547,22.983245849609375,23433.599609375,371.1199951171875,2.740000009536743,174.12158203125
68,2020-04-09,66.58150482177734,24.365182876586914,23719.400390625,370.7200012207031,2.6700000762939453,172.87744140625
69,2020-04-13,67.88833618164062,23.443889617919922,23390.80078125,396.7200012207031,2.9700000286102295,168.19943237304688
70,2020-04-14,71.31690979003906,23.257673263549805,23949.80078125,413.54998779296875,3.009999990463257,173.80307006835938
71,2020-04-15,70.66598510742188,21.74832534790039,23504.30078125,426.75,3.200000047683716,165.18359375
72,2020-04-16,71.22747039794922,20.99365234375,23537.69921875,439.1700134277344,3.25,161.66015625
73,2020-04-17,70.26101684570312,22.81662940979004,24242.5,422.9599914550781,3.2100000381469727,168.74684143066406
74,2020-04-20,68.80261993408203,22.052154541015625,23650.400390625,437.489990234375,3.190000057220459,163.4517364501953
75,2020-04-21,66.67591094970703,21.209270477294922,23018.900390625,433.8299865722656,3.0199999809265137,159.77899169921875
76,2020-04-22,68.5964126586914,21.366086959838867,23475.80078125,421.4200134277344,3.0899999141693115,165.81063842773438
77,2020-04-23,68.33058166503906,21.434696197509766,23515.30078125,426.70001220703125,3.059999942779541,165.60162353515625
78,2020-04-24,70.30325317382812,21.738523483276367,23775.30078125,424.989990234375,2.940000057220459,166.53724670410156
79,2020-04-27,70.35294342041016,23.002845764160156,24133.80078125,421.3800048828125,3.240000009536743,170.95645141601562
80,2020-04-28,69.21255493164062,23.414485931396484,24101.5,403.8299865722656,3.3399999141693115,170.4488525390625
81,2020-04-29,71.4858627319336,24.286773681640625,24633.900390625,411.8900146484375,3.609999895095825,180.9395294189453
82,2020-04-30,72.99393463134766,23.57130241394043,24345.69921875,419.8500061035156,3.4100000858306885,177.8839111328125
83,2020-05-01,71.81878662109375,22.620609283447266,23723.69921875,415.2699890136719,3.180000066757202,174.74864196777344
